,QuarLang,AlterV10Sort,SexLang,Ziv2Lang,AnzBestWir
2657,Witikon,6,Female,Dissolved partnership,2
2658,Witikon,6,Female,Divorced,147
2659,Witikon,6,Female,In registered partnership,2
2660,Witikon,6,Female,Single,179
2661,Witikon,6,Female,Married,422
2662,Witikon,6,Female,Widowed,17
2663,Witikon,7,Male,Divorced,94
2664,Witikon,7,Male,In registered partnership,1
2665,Witikon,7,Male,Single,79
2666,Witikon,7,Male,Married,314
2667,Witikon,7,Male,Widowed,13
2668,Witikon,7,Female,Dissolved partnership,1
2669,Witikon,7,Female,Divorced,170
2670,Witikon,7,Female,Single,118
2671,Witikon,7,Female,Married,281
2672,Witikon,7,Female,Widowed,42
2673,Witikon,8,Male,Divorced,75
2674,Witikon,8,Male,In registered partnership,2
2675,Witikon,8,Male,Single,46
2676,Witikon,8,Male,Married,302
2677,Witikon,8,Male,Widowed,25
2678,Witikon,8,Female,Dissolved partnership,3
2679,Witikon,8,Female,Divorced,186
2680,Witikon,8,Female,Single,123
2681,Witikon,8,Female,Married,293
2682,Witikon,8,Female,Widowed,115
2683,Witikon,9,Male,Divorced,30
2684,Witikon,9,Male,Single,24
2685,Witikon,9,Male,Married,226
2686,Witikon,9,Male,Widowed,61
2687,Witikon,9,Female,Divorced,89
2688,Witikon,9,Female,Single,87
2689,Witikon,9,Female,Married,163
2690,Witikon,9,Female,Widowed,202
2691,Witikon,10,Male,Married,28
2692,Witikon,10,Male,Widowed,30
2693,Witikon,10,Female,Divorced,19
2694,Witikon,10,Female,Single,19
2695,Witikon,10,Female,Married,16
2696,Witikon,10,Female,Widowed,125
2697,Witikon,11,Female,Single,2
2698,Witikon,11,Female,Widowed,3
2699,Wollishofen,1,Male,Single,1324
2700,Wollishofen,1,Female,Single,1238
2701,Wollishofen,2,Male,Single,786
2702,Wollishofen,2,Female,Single,773
2703,Wollishofen,3,Male,In registered partnership,4
2704,Wollishofen,3,Male,Single,1144
2705,Wollishofen,3,Male,Unknown,1
2706,Wollishofen,3,Male,Married,76
2707,Wollishofen,3,Female,Dissolved partnership,1
2708,Wollishofen,3,Female,Divorced,6
2709,Wollishofen,3,Female,In registered partnership,1
2710,Wollishofen,3,Female,Single,1034
2711,Wollishofen,3,Female,Married,136
2712,Wollishofen,4,Male,Dissolved partnership,1
2713,Wollishofen,4,Male,Divorced,38
2714,Wollishofen,4,Male,In registered partnership,12
2715,Wollishofen,4,Male,Single,1362
2716,Wollishofen,4,Male,Married,755
2717,Wollishofen,4,Female,Divorced,88
2718,Wollishofen,4,Female,In registered partnership,6
2719,Wollishofen,4,Female,Single,1228
2720,Wollishofen,4,Female,Unknown,1
2721,Wollishofen,4,Female,Married,907
2722,Wollishofen,4,Female,Widowed,1
2723,Wollishofen,5,Male,Dissolved partnership,4
2724,Wollishofen,5,Male,Divorced,106
2725,Wollishofen,5,Male,In registered partnership,11
2726,Wollishofen,5,Male,Single,644
2727,Wollishofen,5,Male,Married,899
2728,Wollishofen,5,Male,Widowed,3
2729,Wollishofen,5,Female,Dissolved partnership,4
2730,Wollishofen,5,Female,Divorced,173
2731,Wollishofen,5,Female,In registered partnership,6
2732,Wollishofen,5,Female,Single,633
2733,Wollishofen,5,Female,Married,873
2734,Wollishofen,5,Female,Widowed,12
2735,Wollishofen,6,Male,Dissolved partnership,2
2736,Wollishofen,6,Male,Divorced,160
2737,Wollishofen,6,Male,In registered partnership,8
2738,Wollishofen,6,Male,Single,312
2739,Wollishofen,6,Male,Married,659
2740,Wollishofen,6,Male,Widowed,3
2741,Wollishofen,6,Female,Dissolved partnership,1
2742,Wollishofen,6,Female,Divorced,244
2743,Wollishofen,6,Female,In registered partnership,4
2744,Wollishofen,6,Female,Single,318
2745,Wollishofen,6,Female,Married,578
2746,Wollishofen,6,Female,Widowed,34
2747,Wollishofen,7,Male,Dissolved partnership,3
2748,Wollishofen,7,Male,Divorced,144
2749,Wollishofen,7,Male,In registered partnership,5
2750,Wollishofen,7,Male,Single,139
2751,Wollishofen,7,Male,Married,450
2752,Wollishofen,7,Male,Widowed,14
2753,Wollishofen,7,Female,Divorced,260
2754,Wollishofen,7,Female,In registered partnership,2
2755,Wollishofen,7,Female,Single,194
2756,Wollishofen,7,Female,Unknown,1
2757,Wollishofen,7,Female,Married,399
2758,Wollishofen,7,Female,Widowed,61
2759,Wollishofen,8,Male,Divorced,85
2760,Wollishofen,8,Male,In registered partnership,10
2761,Wollishofen,8,Male,Single,83
2762,Wollishofen,8,Male,Married,326
2763,Wollishofen,8,Male,Widowed,17
2764,Wollishofen,8,Female,Divorced,180
2765,Wollishofen,8,Female,Single,99
2766,Wollishofen,8,Female,Married,293
2767,Wollishofen,8,Female,Widowed,122
2768,Wollishofen,9,Male,Divorced,43
2769,Wollishofen,9,Male,In registered partnership,1
2770,Wollishofen,9,Male,Single,26
2771,Wollishofen,9,Male,Married,176
2772,Wollishofen,9,Male,Widowed,53
2773,Wollishofen,9,Female,Divorced,93
2774,Wollishofen,9,Female,Single,81
2775,Wollishofen,9,Female,Married,114
2776,Wollishofen,9,Female,Widowed,208
2777,Wollishofen,10,Male,Divorced,2
2778,Wollishofen,10,Male,Single,4
2779,Wollishofen,10,Male,Married,36
2780,Wollishofen,10,Male,Widowed,27
2781,Wollishofen,10,Female,Divorced,21
2782,Wollishofen,10,Female,Single,28
2783,Wollishofen,10,Female,Married,19
2784,Wollishofen,10,Female,Widowed,125
2785,Wollishofen,11,Male,Widowed,2
2786,Wollishofen,11,Female,Single,3
2787,Wollishofen,11,Female,Widowed,7
